link,cpu,ram,hdd,ssd,graphic_ram,screen_size,stock_status,price
https://api.torob.com/v4/base-product/details-log-click/?prk=0c63165f-298f-4db5-bcd9-6b6cd552ecca,Ryzen 7,16 gb,,1 tb,4 gb,16 inch,new,100000
https://api.torob.com/v4/base-product/details-log-click/?prk=5286821b-5707-4775-9c04-2ad9c0851d17,Core i7,16 gb,,512 gb,4 gb,13.4 inch,new,69000000
https://api.torob.com/v4/base-product/details-log-click/?prk=73ee2762-fad7-4d75-812c-f81ca0491089,Core i5,,,,,15 inch,stock,12700000
https://api.torob.com/v4/base-product/details-log-click/?prk=71ca0852-6a1e-45f2-8b27-360aa8722115,Core i5,8 gb,1 tb,256 gb,4 gb,15.6 inch,new,32298000
https://api.torob.com/v4/base-product/details-log-click/?prk=f2102852-f6cc-4eb1-8789-fe54c7d63888,Core i7,,,,,,stock,16950000
https://api.torob.com/v4/base-product/details-log-click/?prk=69a82774-4a37-49be-bf07-c7970f697442,,4 gb,160 gb,,unified,14.1 inch,stock,4800000
https://api.torob.com/v4/base-product/details-log-click/?prk=edae12c4-2696-46e4-b019-735ddd9e734c,Core i3,8 gb,,512 gb,unified,15.6 inch,new,17790000
https://api.torob.com/v4/base-product/details-log-click/?prk=8a3d3143-0ae4-4967-bc0d-a38eaac90ec1,Core i7,8 gb,,256 gb,,15.6 inch,stock,11000000
https://api.torob.com/v4/base-product/details-log-click/?prk=283affb1-835f-4911-842a-4db067151c5b,Core i5,8 gb,256 gb,256 gb,unified,14 inch,new,14850000
https://api.torob.com/v4/base-product/details-log-click/?prk=e43a4155-77e0-4436-9efa-d5578866cc28,Core i7,16 gb,,512 gb,4 gb,15.6 inch,new,37896000
https://api.torob.com/v4/base-product/details-log-click/?prk=b8d3adc7-7992-4a04-a8eb-9d5f33a4be1b,Ryzen 7,16 gb,1 tb,1 tb,6 gb,15.6 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=7fe54e24-571b-45c1-b5c9-91dcefdcb5fb,Ryzen 9,32 gb,,1 tb,6 gb,15.6 inch,new,71391000
https://api.torob.com/v4/base-product/details-log-click/?prk=f85c2dbf-d2bb-4277-87c0-883cefa80728,Core i9,32 gb,,2 tb,12 gb,17 inch,new,196990000
https://api.torob.com/v4/base-product/details-log-click/?prk=bf20bf6b-53d0-4d7a-90c9-4d53534d45bb,Core i5,8 gb,,256 gb,unified,14 inch,stock,8500000
https://api.torob.com/v4/base-product/details-log-click/?prk=8b4039a4-5bba-4a40-9d93-915e7dacc06d,Core i5,8 gb,,128 gb,,13 inch,stock,14200000
https://api.torob.com/v4/base-product/details-log-click/?prk=dc7a7fe6-450f-4298-800b-7fb04c2ea23f,Celeron,4 gb,,,unified,15 inch,new,13990000
https://api.torob.com/v4/base-product/details-log-click/?prk=508b82c9-4d05-4421-9a7f-5010c7a3048e,Core i7,32 gb,,512 gb,4 gb,15.6 inch,new,43699000
https://api.torob.com/v4/base-product/details-log-click/?prk=620638a2-03b8-4441-8337-4fcb4f44cf6e,Ryzen 5,16 gb,,1 tb,4 gb,15.6 inch,new,34500000
https://api.torob.com/v4/base-product/details-log-click/?prk=15af61c7-a6e5-458c-b768-34e54002cf58,Core i7,16 gb,,512 gb,,12 inch,stock,29500000
https://api.torob.com/v4/base-product/details-log-click/?prk=2e5bf6d2-34ce-44cb-91a1-a24bad2600c6,Ryzen 7,24 gb,,512 gb,4 gb,15.6 inch,new,43000000
https://api.torob.com/v4/base-product/details-log-click/?prk=62d2b478-c1df-48a0-9555-119a735b0ed4,Core i5,8 gb,1 tb,256 gb,2 gb,15.6 inch,new,22870000
https://api.torob.com/v4/base-product/details-log-click/?prk=b5a172d3-98f8-4e55-9e85-14e3290c4b30,M1,64 gb,,2 tb,,16 inch,new,184000000
https://api.torob.com/v4/base-product/details-log-click/?prk=16968829-5c86-4c77-8209-27cf3fd19b7d,Core i3,4 gb,1 tb,,unified,15.6 inch,new,14199000
https://api.torob.com/v4/base-product/details-log-click/?prk=617af552-0f5a-495d-bb78-137bb67199f8,Core i7,16 gb,,1 tb,8 gb,15.6 inch,new,78500000
https://api.torob.com/v4/base-product/details-log-click/?prk=03b899cd-dbec-40fd-a187-4c7b024c1415,Core i5,4 gb,,,,15.6 inch,stock,7100000
https://api.torob.com/v4/base-product/details-log-click/?prk=2d8dff5a-20d3-464d-8b3e-02b3f54cb737,Ryzen 7,8 gb,,,,15 inch,new,36300000
https://api.torob.com/v4/base-product/details-log-click/?prk=3fb661b9-ff7a-4452-90b3-2c92282d6dab,Xeon,32 gb,,512 gb,4 gb,15.6 inch,new,34500000
https://api.torob.com/v4/base-product/details-log-click/?prk=1a0acd4c-8992-4e88-abbe-b8d3aa4069d0,Ryzen 9,16 gb,,512 gb,6 gb,15.6 inch,new,67999000
https://api.torob.com/v4/base-product/details-log-click/?prk=ae9c9d3e-d945-48b2-b618-de6ef3916f26,Core i9,64 gb,,1 tb,16 gb,15.6 inch,new,150970000
https://api.torob.com/v4/base-product/details-log-click/?prk=5b0edde8-6ad2-4845-9809-41bea3495660,Core i9,64 gb,,2 tb,16 gb,17.3 inch,new,228000000
https://api.torob.com/v4/base-product/details-log-click/?prk=f5dd415d-b32b-4925-95a5-98d304b2332b,Core i7,,,512 gb,4 gb,16 inch,stock,70200000
https://api.torob.com/v4/base-product/details-log-click/?prk=2d26e91b-0e42-40d7-9563-e679826de7ef,Core i7,8 gb,,512 gb,6 gb,15.6 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=a3aea125-1885-4ec2-a381-7f3449450657,Ryzen 7,16 gb,,512 gb,8 gb,15.6 inch,new,68190000
https://api.torob.com/v4/base-product/details-log-click/?prk=b0493b3e-efc9-4d05-85dc-dcaf6c8d960e,Core i7,16 gb,,1 tb,8 gb,17.3 inch,new,85400000
https://api.torob.com/v4/base-product/details-log-click/?prk=e9d6a1d6-14f7-40bb-a917-430772b2c3f7,Core i5,,,,,,stock,5640000
https://api.torob.com/v4/base-product/details-log-click/?prk=ff96375a-381c-4d43-bd5a-55858ccbc499,Core i5,8 gb,,512 gb,unified,15.6 inch,new,23700000
https://api.torob.com/v4/base-product/details-log-click/?prk=156afbab-c22f-4de1-8d8a-13ef6abfa033,Core i7,16 gb,,,,,new,112750000
https://api.torob.com/v4/base-product/details-log-click/?prk=86e7b4ce-8124-4687-903f-eb172288910e,Ryzen 7,16 gb,,1 tb,4 gb,15.6 inch,new,45879000
https://api.torob.com/v4/base-product/details-log-click/?prk=dc23ae3f-f427-4f2e-a4af-caa364c3f3fa,Core i5,8 gb,1 tb,,2 gb,15.6 inch,new,22450000
https://api.torob.com/v4/base-product/details-log-click/?prk=ea6494bc-031c-4de2-a956-4729f490c8c9,Core i7,12 gb,1 tb,512 gb,2 gb,15.6 inch,new,27290000
https://api.torob.com/v4/base-product/details-log-click/?prk=b9255159-2cdd-45d0-b9b3-fc0523f21fcc,M1,16 gb,,512 gb,unified,16 inch,new,98900000
https://api.torob.com/v4/base-product/details-log-click/?prk=31588344-3ba8-402c-a3af-ee4664679b04,Core i7,,,,,,stock,12000000
https://api.torob.com/v4/base-product/details-log-click/?prk=7baad855-4cec-4690-8cb6-3aece1210d35,Core i3,12 gb,1 tb,256 gb,2 gb,15.6 inch,new,15940000
https://api.torob.com/v4/base-product/details-log-click/?prk=1a6eb034-0ed4-4878-9020-286b742fc508,Ryzen 7,16 gb,,512 gb,4 gb,15.6 inch,new,43450000
https://api.torob.com/v4/base-product/details-log-click/?prk=69abe380-5e1f-4c77-b2b1-467e395e0e0a,Ryzen 9,64 gb,,1 tb,,17.3 inch,new,142890000
https://api.torob.com/v4/base-product/details-log-click/?prk=48b08794-e2b9-4565-8e9b-bfc2792aca96,,4 gb,,,512 mb,14 inch,new,6900000
https://api.torob.com/v4/base-product/details-log-click/?prk=cfbe9a1f-3046-4934-b18c-df1cffa10c3f,Core i5,8 gb,1 tb,256 gb,2 gb,15.6 inch,new,29497000
https://api.torob.com/v4/base-product/details-log-click/?prk=552b15a5-ce09-4224-a129-b9374c938b50,Ryzen 5,16 gb,,512 gb,4 gb,15.6 inch,new,36700000
https://api.torob.com/v4/base-product/details-log-click/?prk=67a48a91-9451-4edd-acbe-cd38c7563f9f,Core i5,16 gb,1 tb,256 gb,2 gb,15.6 inch,new,23300000
https://api.torob.com/v4/base-product/details-log-click/?prk=53a5127f-7126-4a86-8599-233cd8a8166b,,,,,,13 inch,stock,23500000
https://api.torob.com/v4/base-product/details-log-click/?prk=a9bbd171-50ef-4012-9dda-ccb2263624a2,Core i9,32 gb,,1 tb,8 gb,17.3 inch,new,113897000
https://api.torob.com/v4/base-product/details-log-click/?prk=bc286877-7320-4ad9-af2f-cfc7beae1d29,Core i3,12 gb,1 tb,256 gb,unified,15.6 inch,new,17990000
https://api.torob.com/v4/base-product/details-log-click/?prk=41353519-6780-494e-b621-44ea60ec882b,Core i7,16 gb,,1000 gb,6 gb,15 inch,stock,41000000
https://api.torob.com/v4/base-product/details-log-click/?prk=f350c7aa-3f9c-4eb9-a562-e8a1e3a80ef3,Core i5,16 gb,,512 gb,4 gb,15.6 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=9f439b62-8efe-4c24-b74b-17451fa6c08a,Core i9,32 gb,,1 tb,8 gb,16 inch,new,114749000
https://api.torob.com/v4/base-product/details-log-click/?prk=81439bce-2e2a-49b4-9598-da1403516bd4,Core i3,12 gb,1 tb,128 gb,2 gb,15.6 inch,new,15640000
https://api.torob.com/v4/base-product/details-log-click/?prk=48a500b3-b50b-40c3-bebf-262b71f6cb6b,Core i7,16 gb,,512 gb,6 gb,15.6 inch,stock,25900000
https://api.torob.com/v4/base-product/details-log-click/?prk=a261d3de-cc4d-4737-9260-d603af31d0fb,Core i5,32 gb,,512 gb,4 gb,15.6 inch,new,40200000
https://api.torob.com/v4/base-product/details-log-click/?prk=279aca54-5549-4596-92af-fce139fe5bba,Core i3,4 gb,1 tb,256 gb,unified,15.6 inch,new,14599000
https://api.torob.com/v4/base-product/details-log-click/?prk=34185ea4-5214-42a6-9200-c777301809e4,Core i7,32 gb,,1 tb,4 gb,15.6 inch,new,60190000
https://api.torob.com/v4/base-product/details-log-click/?prk=ca3df65b-8164-4c27-8f9e-a71652ea3e0c,Core i7,32 gb,,,,,stock,43500000
https://api.torob.com/v4/base-product/details-log-click/?prk=b356f575-667b-476a-8c07-915d712024fe,Core i5,32 gb,,1 tb,4 gb,15.6 inch,new,45659000
https://api.torob.com/v4/base-product/details-log-click/?prk=1cd47546-bd99-4569-a5e1-25357290113d,Core i5,32 gb,,1 tb,4 gb,17.3 inch,new,45479000
https://api.torob.com/v4/base-product/details-log-click/?prk=a27bb551-b9cb-425d-82ff-5806bbcce97d,Core i7,8 gb,,256 gb,2 gb,15.6 inch,stock,12000000
https://api.torob.com/v4/base-product/details-log-click/?prk=bfa779fd-4a6f-4a68-a44e-cdc82ce38af6,Core i7,16 gb,,1 tb,,17 inch,new,199999000
https://api.torob.com/v4/base-product/details-log-click/?prk=ae5e8e47-dd26-4ffb-a589-4155d804c1b6,Core i9,32 gb,,1 tb,16 gb,17.3 inch,new,176500000
https://api.torob.com/v4/base-product/details-log-click/?prk=84d4258f-9072-4cd0-bc9e-e721abac22ef,Core i5,4 gb,,,,15 inch,stock,0
https://api.torob.com/v4/base-product/details-log-click/?prk=c350d77d-b4aa-44ad-aebf-472ee3beecb0,,,,,,,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=fcec2a1b-579d-4123-a2df-cee57fe7fd4c,Core i9,16 gb,,1 tb,8 gb,18 inch,new,141850000
https://api.torob.com/v4/base-product/details-log-click/?prk=9eca5685-e312-4203-b122-4194e33efff3,Core i5,12 gb,,512 gb,2 gb,15.6 inch,new,28697000
https://api.torob.com/v4/base-product/details-log-click/?prk=fd974c6c-fb60-46fe-9724-3cdd19eb2857,Ryzen 7,16 gb,,1 tb,6 gb,15.6 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=8f18ee28-ea01-4084-8375-0fb96afb074c,Core i5,8 gb,,512 gb,4 gb,15.6 inch,new,39000000
https://api.torob.com/v4/base-product/details-log-click/?prk=16ca2c86-0744-4888-8bc4-499c05a870cf,Core i7,16 gb,,512 gb,2 gb,15.6 inch,new,28990000
https://api.torob.com/v4/base-product/details-log-click/?prk=7f91b603-89f9-4812-bea5-71566ac3ae46,Ryzen 7,16 gb,,1 tb,unified,16 inch,new,34279000
https://api.torob.com/v4/base-product/details-log-click/?prk=4a87480a-aa7a-4a73-93dc-f2d737cb47c5,,4 gb,,,,,stock,17900000
https://api.torob.com/v4/base-product/details-log-click/?prk=dbf16d17-ff9f-47a0-8620-58a7722ff88b,Core i9,64 gb,,8 tb,,16.1 inch,new,154450000
https://api.torob.com/v4/base-product/details-log-click/?prk=f01efc6a-7be8-4a10-bc6e-d864b2c34a93,M1,8 gb,,256 gb,unified,13 inch,new,37000000
https://api.torob.com/v4/base-product/details-log-click/?prk=1d5e038b-dc34-458a-8607-f8b763a2b636,Ryzen 5,16 gb,1 tb,256 gb,1 gb,14.1 inch,new,16500000
https://api.torob.com/v4/base-product/details-log-click/?prk=8850afc7-803d-4462-8714-53232df15a36,Ryzen 3,4 gb,,512 gb,unified,15.6 inch,new,16200000
https://api.torob.com/v4/base-product/details-log-click/?prk=1e9b1c5f-92bc-41b5-ac6d-684faa71b6ab,Core i3,8 gb,,256 gb,4 gb,,stock,17500000
https://api.torob.com/v4/base-product/details-log-click/?prk=5d0e7f6d-5737-403e-b2b3-d3ab88f1a61b,Core i5,8 gb,256 gb,256 gb,,14 inch,stock,12790000
https://api.torob.com/v4/base-product/details-log-click/?prk=75fc4501-3e65-4100-a2a6-17bfc326607c,Core i9,,,,,,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=1b489923-b27e-4b2b-8440-e32dbe225e42,Core i5,8 gb,,1 tb,2 gb,15.6 inch,new,24200000
https://api.torob.com/v4/base-product/details-log-click/?prk=74a3fcfe-fa24-4e31-8daa-c6dd076663b9,Core i5,16 gb,1 tb,256 gb,4 gb,15.6 inch,new,35969000
https://api.torob.com/v4/base-product/details-log-click/?prk=46bc7e24-4763-4ff7-8c1a-666063c541ae,Core i7,8 gb,,256 gb,,13.3 inch,stock,18800000
https://api.torob.com/v4/base-product/details-log-click/?prk=a25a3784-afba-46e4-9278-c2ab151fc521,Celeron,4 gb,,256 gb,unified,15 inch,new,8700000
https://api.torob.com/v4/base-product/details-log-click/?prk=04f6df1f-65c5-4972-bc6a-184738ca95fa,Core i7,16 gb,,,,15 inch,stock,29200000
https://api.torob.com/v4/base-product/details-log-click/?prk=a7ed6285-f0ce-4fae-b1fa-90d0997168c8,Core i7,16 gb,,1 tb,4 gb,17.3 inch,new,58990000
https://api.torob.com/v4/base-product/details-log-click/?prk=31894413-9b9b-43a1-8a78-8b0bc0efdfd1,Core i9,16 gb,512 gb,512 gb,6 gb,15.6 inch,new,59900000
https://api.torob.com/v4/base-product/details-log-click/?prk=b8471573-f527-49e5-bea9-614269187328,Ryzen 9,64 gb,,4 tb,12 gb,16 inch,new,270400000
https://api.torob.com/v4/base-product/details-log-click/?prk=2a12096d-433f-434d-85f3-289ff617cebc,Core i3,8 gb,,512 gb,2 gb,15.6 inch,new,20279000
https://api.torob.com/v4/base-product/details-log-click/?prk=59bcd7aa-5787-4f0d-9d91-5cf4c8ca891f,Core i5,20 gb,1 tb,256 gb,2 gb,15.6 inch,new,21690000
https://api.torob.com/v4/base-product/details-log-click/?prk=0b38f179-d76e-4e3b-9878-189c73ec015e,Core i5,16 gb,,256 gb,,14 inch,new,56500000
https://api.torob.com/v4/base-product/details-log-click/?prk=671f31f7-e681-4a7e-9b79-6c754d704859,Ryzen 5,8 gb,,512 gb,2 gb,14 inch,new,47489000
https://api.torob.com/v4/base-product/details-log-click/?prk=1c56329f-0f6a-4e26-89bb-b669100f7463,Core i5,8 gb,,512 gb,2 gb,15.6 inch,new,30499000
https://api.torob.com/v4/base-product/details-log-click/?prk=1092a234-b5e1-40db-bc38-db37e9e313da,Core i7,8 gb,,256 gb,2 gb,,stock,23500000
https://api.torob.com/v4/base-product/details-log-click/?prk=ac2d4763-57d5-476a-a7b5-b65f2d556032,Core i9,32 gb,,,16 gb,17.3 inch,new,312900000
https://api.torob.com/v4/base-product/details-log-click/?prk=a777fa96-2a4d-4bb2-93d0-414c708e5029,Core i7,8 gb,1 tb,,2 gb,15.6 inch,new,22990000
https://api.torob.com/v4/base-product/details-log-click/?prk=093f7752-c894-4c78-939c-f74b01de0217,,,,,,,new,10000000
https://api.torob.com/v4/base-product/details-log-click/?prk=0343bb0f-0a4d-4671-bc69-53086002483a,Core i7,8 gb,256 gb,256 gb,,,new,11500000
https://api.torob.com/v4/base-product/details-log-click/?prk=f1a0beea-cc34-46ba-b2a2-cdd5ab31f00d,Core i9,16 gb,,512 gb,8 gb,16 inch,new,78500000
https://api.torob.com/v4/base-product/details-log-click/?prk=ae557c43-4ece-4e34-80c0-508f318f0e79,Core i7,12 gb,1 tb,512 gb,2 gb,15.6 inch,new,30400000
https://api.torob.com/v4/base-product/details-log-click/?prk=85711dc4-4baf-49c2-a414-a1680e5edecb,Core i7,8 gb,500 gb,256 gb,2 gb,15.6 inch,stock,10600000
https://api.torob.com/v4/base-product/details-log-click/?prk=feceecaa-9daf-470d-9146-89be0eea5ed9,Core i5,,,,,14 inch,stock,12100000
https://api.torob.com/v4/base-product/details-log-click/?prk=4b242f67-dad4-4199-ac91-7a4dd0af877a,Ryzen 7,16 gb,,512 gb,6 gb,15.6 inch,new,56344000
https://api.torob.com/v4/base-product/details-log-click/?prk=4afee567-d7a3-4208-9c2f-7d1cb70c144a,Core i7,16 gb,,512 gb,4 gb,15.6 inch,new,52890000
https://api.torob.com/v4/base-product/details-log-click/?prk=aee6cf28-90d5-42c1-be16-a5c1b905a32e,Core i9,32 gb,,1 tb,16 gb,16 inch,new,178700000
https://api.torob.com/v4/base-product/details-log-click/?prk=68b9fd3b-d8db-4467-ac6f-b93aeacfa989,M2,32 gb,,1 tb,unified,14 inch,new,156900000
https://api.torob.com/v4/base-product/details-log-click/?prk=754e623a-088d-4dc9-82dd-7877762651a8,Core i5,8 gb,,,2 gb,15 inch,new,26200000
https://api.torob.com/v4/base-product/details-log-click/?prk=e2771cd3-ac4c-4d80-a4df-8194df0d7194,Core i5,16 gb,,512 gb,4 gb,15.6 inch,new,34870000
https://api.torob.com/v4/base-product/details-log-click/?prk=892b6b64-7e83-4cc3-9cd6-f5a40dd3bf3d,Core i3,12 gb,1 tb,256 gb,unified,15.6 inch,new,18950000
https://api.torob.com/v4/base-product/details-log-click/?prk=976a693a-087b-47f0-8977-9472bcb4f74a,Core i7,16 gb,512 gb,512 gb,2 gb,14 inch,new,46900000
https://api.torob.com/v4/base-product/details-log-click/?prk=5715e48a-4ffb-46d2-b619-f6dcf62d1020,Core i7,16 gb,,1 tb,8 gb,15.6 inch,new,107000000
https://api.torob.com/v4/base-product/details-log-click/?prk=79be1572-e929-4d5d-a0de-2541de08b6d6,Core i7,16 gb,1 tb,512 gb,6 gb,15.6 inch,new,74500000
https://api.torob.com/v4/base-product/details-log-click/?prk=e8fc1cca-181a-4837-a89c-cae0a4ed4c43,Ryzen 5,8 gb,,512 gb,4 gb,15.6 inch,new,28000000
https://api.torob.com/v4/base-product/details-log-click/?prk=562d56e4-e0c0-40a1-bb01-5d3b51fe251b,Core i5,16 gb,,128 gb,unified,13.5 inch,stock,0
https://api.torob.com/v4/base-product/details-log-click/?prk=5330df87-24e8-4497-b6e5-2e55038c634d,Core i7,8 gb,,256 gb,unified,15 inch,new,67395000
https://api.torob.com/v4/base-product/details-log-click/?prk=2322a43d-b03a-4b66-b710-409b9554fe50,,2 gb,,,,15 inch,new,4500000
https://api.torob.com/v4/base-product/details-log-click/?prk=cf9b76a3-f175-485d-948a-d08fefa111ee,Core i3,4 gb,320 gb,,,15.6 inch,stock,4990000
https://api.torob.com/v4/base-product/details-log-click/?prk=f8ef4bdb-be72-4434-804c-5278785d0d78,,4 gb,,,,14 inch,stock,6100000
https://api.torob.com/v4/base-product/details-log-click/?prk=f7fb8c3c-0f46-4c23-b27e-37d4e8705967,Core i9,16 gb,,512 gb,8 gb,16 inch,new,86600000
https://api.torob.com/v4/base-product/details-log-click/?prk=f5cafc91-b853-408b-80ea-8a90e5cf76df,,,,,,,new,15000000
https://api.torob.com/v4/base-product/details-log-click/?prk=773ec817-8a21-450a-b015-adc4411acd8a,Core i5,128 gb,,,4 gb,15.6 inch,stock,109000000
https://api.torob.com/v4/base-product/details-log-click/?prk=fb057b0e-09da-4e77-b01e-d900db0f347d,Core i5,24 gb,,256 gb,,14 inch,new,11000000
https://api.torob.com/v4/base-product/details-log-click/?prk=380617ec-cf40-4a50-99c1-3660132ef61f,Ryzen 5,16 gb,,512 gb,6 gb,15.6 inch,new,55479000
https://api.torob.com/v4/base-product/details-log-click/?prk=08027501-73aa-4ea0-af5f-fcb08f402039,Core i3,4 gb,500 gb,,unified,14 inch,stock,6000000
https://api.torob.com/v4/base-product/details-log-click/?prk=a4a1cd6c-bce0-4d73-b2da-bea6dcb04086,Core i7,16 gb,,512 gb,6 gb,,stock,0
https://api.torob.com/v4/base-product/details-log-click/?prk=dc7670a6-aa2c-4250-8d2e-e4f330330974,Core i7,8 gb,,256 gb,2 gb,14 inch,stock,14700000
https://api.torob.com/v4/base-product/details-log-click/?prk=23dda09a-0d8e-4e05-a7ed-39df79e4e2b4,Core i5,32 gb,,512 gb,4 gb,15.6 inch,new,38970000
https://api.torob.com/v4/base-product/details-log-click/?prk=aea4ca1f-fd32-42b0-8917-03d86f682482,Core i9,32 gb,,1 tb,,16.1 inch,new,80710000
https://api.torob.com/v4/base-product/details-log-click/?prk=680b1bec-0b54-4f21-aa5b-b96e30599998,Core i7,16 gb,,,1536 mb,,new,27500000
https://api.torob.com/v4/base-product/details-log-click/?prk=08d66ea9-4b04-4f55-824c-fbc318ca9a66,Core i7,,,,,15.6 inch,stock,0
https://api.torob.com/v4/base-product/details-log-click/?prk=532960fe-0d01-4928-ac78-f94575c45007,Core i5,8 gb,250 gb,0 gb,,,stock,15400000
https://api.torob.com/v4/base-product/details-log-click/?prk=098d94ea-4572-4971-abbb-1f62d49129fb,Core i5,8 gb,256 gb,256 gb,1 gb,12.5 inch,stock,13400000
https://api.torob.com/v4/base-product/details-log-click/?prk=a62b6e9d-e3b2-44d3-9c8a-97886b1cfb92,Core i7,16 gb,,512 gb,6 gb,15.6 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=288fa00e-0586-476f-9637-e4f989ebac97,Core i7,16 gb,,512 gb,,17 inch,stock,30000000
https://api.torob.com/v4/base-product/details-log-click/?prk=fe1b88b7-7aff-40c5-8b6e-cfa25a06d86e,Core i5,8 gb,,512 gb,4 gb,17.3 inch,new,39689000
https://api.torob.com/v4/base-product/details-log-click/?prk=41cd7ca3-de4a-49d1-9694-fbb3898ebfb2,Core i7,16 gb,,2 tb,4 gb,15.6 inch,new,50700000
https://api.torob.com/v4/base-product/details-log-click/?prk=a9d439b5-2fca-4175-8cc6-91b2f56d41be,Core i7,16 gb,512 gb,512 gb,8 gb,15.6 inch,new,50000000
https://api.torob.com/v4/base-product/details-log-click/?prk=7df93abb-aea7-4ea8-b239-322b23a171b5,Core i5,8 gb,1 tb,128 gb,2 gb,15.6 inch,new,22879000
https://api.torob.com/v4/base-product/details-log-click/?prk=95a1e42d-44fb-4628-8ee9-3897c4bfa9aa,Core i5,8 gb,500 gb,,,13 inch,stock,7280000
https://api.torob.com/v4/base-product/details-log-click/?prk=1f1d7773-0cc0-4742-8802-c628380a4fe1,Core i7,32 gb,,480 gb,,14 inch,new,139000000
https://api.torob.com/v4/base-product/details-log-click/?prk=95b31352-bc0e-47f5-9b8d-1292dfb0823a,Ryzen 7,32 gb,,1 tb,6 gb,16 inch,new,62588820
https://api.torob.com/v4/base-product/details-log-click/?prk=f57881f0-f66a-41dd-9942-686f9880bf4e,Core i3,4 gb,1 tb,1 tb,unified,15.6 inch,new,15700000
https://api.torob.com/v4/base-product/details-log-click/?prk=b1574872-a6b1-4ec2-9232-51f3502f6256,Core i5,16 gb,,,4 gb,15.6 inch,new,44880000
https://api.torob.com/v4/base-product/details-log-click/?prk=e0a66d43-277f-4aa5-afc0-9d74d0b65dcd,Core i5,16 gb,,512 gb,4 gb,15.6 inch,new,34300000
https://api.torob.com/v4/base-product/details-log-click/?prk=05c3ddf6-2588-41ce-bc5b-a2d22d3b2b22,Core i5,8 gb,,256 gb,,14 inch,new,14000000
https://api.torob.com/v4/base-product/details-log-click/?prk=a515ac1f-d000-4d97-8a36-c3e17b606d42,Core i5,8 gb,,1 tb,4 gb,15.6 inch,new,41270000
https://api.torob.com/v4/base-product/details-log-click/?prk=36e3cb6e-7c01-47c4-bbc0-28f83d08c152,,,,,,13 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=2c20f10b-07c9-403e-a04e-557c64bc1014,Core i5,12 gb,,512 gb,2 gb,15.6 inch,new,25400000
https://api.torob.com/v4/base-product/details-log-click/?prk=f422852c-0f65-4e45-acca-fb1ae8972362,Core i7,16 gb,,512 gb,4 gb,15.6 inch,new,53050000
https://api.torob.com/v4/base-product/details-log-click/?prk=9c6f9302-af57-4a09-9c69-14e31563af90,Core i7,16 gb,,1 tb,4 gb,14 inch,new,72993000
https://api.torob.com/v4/base-product/details-log-click/?prk=338c7eba-aba9-4c78-8b43-fa4cdaf98971,Core i5,8 gb,,256 gb,unified,14 inch,stock,0
https://api.torob.com/v4/base-product/details-log-click/?prk=1822ce26-ce3d-480c-9a52-bc77fefa3819,Core i7,16 gb,,512 gb,4 gb,14.4 inch,new,100489000
https://api.torob.com/v4/base-product/details-log-click/?prk=712eeea0-ea32-4ff9-8f54-9c77026477b2,Core i7,16 gb,,,6 gb,,new,54989000
https://api.torob.com/v4/base-product/details-log-click/?prk=584a82ec-51cf-4318-9acf-e1210ca4fefb,Core i9,48 gb,,1 tb,,14.1 inch,new,119800000
https://api.torob.com/v4/base-product/details-log-click/?prk=0a49ef7e-71d4-4444-91a8-22e2d68d1e32,Core i5,8 gb,,256 gb,unified,15 inch,new,41500000
https://api.torob.com/v4/base-product/details-log-click/?prk=e6b4b3ac-733c-4cca-871b-1738fede11aa,Ryzen 7,16 gb,1 tb,256 gb,4 gb,15.6 inch,new,39979000
https://api.torob.com/v4/base-product/details-log-click/?prk=30603285-85b7-4f9b-8343-24159f0bd126,,,,,,15.6 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=4204d278-3dee-438f-98d3-cccb0464b5c6,Core i7,8 gb,,256 gb,2 gb,14 inch,stock,21600000
https://api.torob.com/v4/base-product/details-log-click/?prk=fc7c2aca-0df8-44b7-a6bd-6072b35bf748,Core i9,,,,,,new,229150000
https://api.torob.com/v4/base-product/details-log-click/?prk=01e67718-6aca-4841-be8f-5fec39488844,Core i5,8 gb,,256 gb,2 gb,15.6 inch,new,27392000
https://api.torob.com/v4/base-product/details-log-click/?prk=82d354e9-e1e1-4c9f-aca4-c74c90fa761c,Core i5,8 gb,256 gb,256 gb,2 gb,14 inch,new,17900000
https://api.torob.com/v4/base-product/details-log-click/?prk=399047f6-73e4-418c-a1d6-e300395ff030,Ryzen 5,,,,,,new,23899000
https://api.torob.com/v4/base-product/details-log-click/?prk=350f6755-b71e-4d94-9f94-4b73a6a57494,Core i7,32 gb,,1 tb,8 gb,16 inch,new,71950000
https://api.torob.com/v4/base-product/details-log-click/?prk=7050e966-c97c-4c93-add0-32ff035e888e,Core i9,16 gb,,1 tb,8 gb,16 inch,new,103200000
